route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
TURR,sabado,desde_turrujal_sabado_10:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_12:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_14:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_17:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_19:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_07:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_09:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_11:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_13:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_15:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_16:45:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_17:45:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_19:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,hacia_turrujal_sabado_21:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,domingo,desde_turrujal_domingo_05:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,domingo,desde_turrujal_domingo_07:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,domingo,desde_turrujal_domingo_10:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,domingo,desde_turrujal_domingo_13:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,domingo,desde_turrujal_domingo_16:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,domingo,desde_turrujal_domingo_19:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,domingo,hacia_turrujal_domingo_07:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,domingo,hacia_turrujal_domingo_10:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,domingo,hacia_turrujal_domingo_13:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,domingo,hacia_turrujal_domingo_15:50:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,domingo,hacia_turrujal_domingo_19:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,domingo,hacia_turrujal_domingo_21:30:00,San José > Turrujal,,1,hacia_turrujal,,1
